user_id,username,email,phone,location,preferred_fuel,preferred_category,loyalty_tier,total_spent,join_date,last_login
1656,amanda98,sheri65@example.com,+1-285-671-8912,Chicago,Hybrid,SUV,Silver,4490.99,2023-10-03,2025-10-04 20:30:51.177722
1657,jonesdavid,kari04@example.com,8475063661,Miami,Hybrid,Truck,Platinum,4019.25,2023-08-12,2025-10-14 12:57:43.179418
1658,msimmons,lisabutler@example.com,3195940477,Los Angeles,Gas,Sports,Bronze,3215.89,2022-12-14,2025-10-15 23:05:02.522744
1659,birdthomas,jimreynolds@example.net,+1-915-702-0033x0532,Atlanta,Electric,Sports,Gold,8051.85,2024-05-07,2025-10-30 14:12:26.601522
1660,evanwang,amanda86@example.net,455-450-9178x889,Denver,Electric,SUV,Gold,1341.96,2023-01-22,2025-10-28 17:41:07.812751
1661,bushjuan,lesliemills@example.org,(686)873-8151x56791,Phoenix,Hybrid,Truck,Bronze,9430.79,2023-03-19,2025-10-14 15:01:02.287905
1662,gbeck,dhawkins@example.net,840-562-5976,Miami,Hybrid,Truck,Gold,6504.16,2024-02-20,2025-10-27 21:45:13.890883
1663,margaretdeleon,gberger@example.net,647.592.4126x573,Miami,Electric,Truck,Bronze,8695.17,2023-11-23,2025-10-09 18:59:32.919791
1664,justin28,brianclay@example.com,8498866031,Los Angeles,Hybrid,Truck,Platinum,5992.57,2025-10-24,2025-10-11 04:18:23.298208
1665,cliffordreeves,andrewcarter@example.com,+1-666-947-0541x60406,New York,Gas,SUV,Silver,235.57,2024-08-29,2025-10-25 14:52:39.854683
1666,vanessa39,qpham@example.org,001-410-469-4008x57061,Dallas,Electric,Sports,Bronze,8484.7,2023-01-20,2025-10-28 19:38:08.123546
1667,kdiaz,edward44@example.org,(269)303-7826x4105,Atlanta,Diesel,Truck,Gold,439.3,2024-05-14,2025-10-31 00:40:48.812403
1668,cassandra43,robert42@example.org,234-317-8287x538,Atlanta,Hybrid,Sports,Bronze,8298.41,2024-11-27,2025-10-03 01:50:51.881524
1669,nthornton,melanie24@example.net,(584)247-8080,Atlanta,Gas,SUV,Bronze,298.14,2025-08-13,2025-10-11 05:21:27.440869
1670,shane27,kaylacarter@example.net,001-800-490-7343,Boston,Diesel,Sports,Gold,8621.91,2023-12-01,2025-10-05 16:10:26.068192
1671,ehanson,angiebrown@example.net,(704)430-2730x1654,Denver,Hybrid,SUV,Bronze,2873.04,2025-08-30,2025-10-02 10:47:01.196522
1672,burtonmadeline,xkeller@example.org,(330)409-8443x9954,New York,Diesel,SUV,Bronze,7041.39,2024-06-29,2025-10-27 02:35:12.626419
1673,williamsmargaret,emilybuchanan@example.com,239-366-5846x8250,Seattle,Electric,Sedan,Silver,6522.78,2023-06-12,2025-10-19 13:19:22.043471
1674,vaughandanielle,fstanton@example.net,378-467-2936,Phoenix,Diesel,SUV,Silver,8888.11,2023-07-27,2025-10-29 19:56:31.595789
1675,frankrussell,danielramos@example.net,+1-240-931-4318x380,Chicago,Gas,Sedan,Platinum,2756.39,2024-11-25,2025-10-20 12:06:42.760126
1676,nsummers,kathleen89@example.com,+1-553-651-1519x807,Atlanta,Diesel,Sports,Gold,3227.5,2023-02-22,2025-10-07 10:55:48.635678
1677,megan08,tylerlisa@example.net,930-304-9681,New York,Diesel,Truck,Bronze,9285.63,2025-01-18,2025-10-08 11:52:24.032743
1678,kathleenthornton,chaserodriguez@example.org,(925)233-9182x571,Phoenix,Electric,Sedan,Bronze,4242.78,2025-06-30,2025-10-03 20:02:40.329013
1679,jenniferjohnson,oskinner@example.org,914-685-3022,Boston,Gas,Sports,Silver,6182.23,2024-02-14,2025-10-26 14:41:24.274479
1680,cainsandy,linda47@example.org,844-749-7625,Chicago,Electric,Sports,Bronze,3350.78,2023-05-23,2025-10-14 00:29:25.608941
1681,wrightjeanette,steven33@example.net,779.519.2853x2214,Atlanta,Electric,Sedan,Silver,12.93,2025-04-11,2025-10-05 08:57:08.239985
1682,richardstephens,pwarner@example.com,506-728-9502x501,Atlanta,Hybrid,Sedan,Bronze,8219.94,2025-10-16,2025-10-25 04:59:36.088966
1683,lisa05,wesleyjones@example.org,(252)515-7497x284,New York,Electric,Truck,Platinum,1035.76,2025-01-07,2025-10-05 17:51:39.002051
1684,bphillips,aliciamalone@example.org,794.476.3285,Dallas,Gas,Sedan,Bronze,4321.16,2024-06-15,2025-10-12 02:31:09.229774
1685,tony97,nichole29@example.org,001-904-461-8260x38183,Miami,Diesel,Truck,Silver,1348.55,2025-08-11,2025-10-01 04:22:19.507847
1686,kayla85,laurensnyder@example.com,465-960-4686x030,Dallas,Gas,Sports,Silver,3803.73,2025-09-30,2025-10-24 01:56:37.958508
1687,patrick74,lewiscory@example.net,001-915-770-1045x9912,Los Angeles,Hybrid,Truck,Bronze,1867.36,2025-09-16,2025-10-28 08:24:41.351463
1688,hallerik,peter12@example.net,267.375.8050x438,Boston,Hybrid,Truck,Platinum,1187.85,2023-07-27,2025-10-24 18:41:38.494336
1689,janet20,eatonwendy@example.net,+1-637-991-2237x3081,Chicago,Hybrid,Sports,Silver,7685.47,2025-04-01,2025-10-12 22:42:40.735223
1690,ellisjames,jason52@example.com,(295)954-6709x091,Dallas,Diesel,SUV,Bronze,4969.88,2024-01-31,2025-10-28 03:31:56.589841
1691,rmeyer,denglish@example.com,503-413-1445x62916,New York,Diesel,Sedan,Platinum,2545.56,2023-01-02,2025-10-30 16:43:23.791740
1692,audreydavila,rebecca27@example.com,+1-256-683-5300,Denver,Diesel,Truck,Silver,1515.39,2023-03-17,2025-10-26 12:04:06.938032
1693,kathleen83,thorntonheather@example.org,+1-518-860-2486x934,New York,Diesel,Sedan,Silver,1569.59,2025-04-23,2025-10-05 04:12:50.324307
1694,renee17,reginald14@example.net,001-885-659-6496x58625,Seattle,Electric,Truck,Bronze,9002.89,2024-09-06,2025-10-12 23:11:04.908279
1695,lyoung,adam59@example.com,+1-327-259-9768x51933,New York,Gas,Sedan,Bronze,6158.33,2025-02-15,2025-10-07 17:12:16.470880
1696,juliechen,hfields@example.net,001-903-667-4198x7188,Denver,Hybrid,SUV,Bronze,6472.3,2025-08-25,2025-10-10 00:18:29.448820
1697,bellstephanie,hallrichard@example.net,(321)660-7639,Atlanta,Electric,Sedan,Gold,4259.51,2023-10-01,2025-10-12 11:57:20.118147
1698,amanda63,kharper@example.org,(343)252-0498,Miami,Hybrid,Truck,Bronze,7781.61,2023-05-05,2025-10-28 22:11:22.773025
1699,ksingleton,wbowen@example.org,(973)610-1959x048,Chicago,Hybrid,SUV,Bronze,3749.86,2024-07-17,2025-10-13 09:06:36.750996
1700,adamgarcia,savagenancy@example.org,745-996-0444,Atlanta,Gas,Sports,Silver,4503.1,2023-02-20,2025-10-27 10:04:04.365590
1701,bradley96,tuckeramanda@example.net,4049146493,Miami,Hybrid,Truck,Silver,8777.67,2024-08-19,2025-10-27 12:28:56.463847
1702,ethompson,dbrown@example.org,908.266.2637x847,Los Angeles,Electric,SUV,Gold,8458.13,2024-02-02,2025-10-18 07:46:49.042990
1703,tinarice,gferguson@example.com,+1-915-984-8269x708,Miami,Hybrid,Truck,Gold,7209.94,2024-07-29,2025-10-11 13:04:50.905295
1704,jason30,amy82@example.net,+1-213-890-9227x274,Dallas,Hybrid,Truck,Gold,8589.19,2024-02-10,2025-10-17 11:36:58.021119
1705,xhoward,gutierrezheather@example.net,262.770.5360,Boston,Hybrid,Sedan,Bronze,7385.8,2025-10-23,2025-10-17 18:38:34.488242
1706,nicholasday,kbrown@example.com,(627)907-6703,Seattle,Diesel,Truck,Platinum,9247.14,2023-08-05,2025-10-06 13:20:42.189953
1707,alexisjohnston,maddenwendy@example.com,(243)972-4027x02278,Boston,Electric,Sedan,Bronze,4726.94,2024-11-19,2025-10-27 09:45:20.399306
1708,christine58,jeffreysimmons@example.com,+1-842-335-3724x025,Denver,Gas,SUV,Silver,9970.1,2025-02-04,2025-10-28 21:49:11.515514
1709,davistiffany,tlozano@example.org,376-615-4508,Denver,Diesel,Sedan,Silver,9101.02,2023-01-17,2025-10-10 11:23:02.591840
1710,kathrynrivera,lisaaustin@example.com,976.298.6094x0599,Seattle,Diesel,Sedan,Silver,8155.86,2025-07-07,2025-10-24 04:18:19.620749
1711,james56,powellbailey@example.net,(208)359-2890,Los Angeles,Hybrid,Sedan,Bronze,7523.56,2023-10-22,2025-10-12 07:32:35.941863
1712,matthewjones,johnhenderson@example.net,+1-406-340-5987x24202,Seattle,Diesel,Sports,Bronze,652.52,2025-08-28,2025-10-24 11:19:45.378599
1713,kevin66,xgiles@example.com,2239224468,Phoenix,Electric,Truck,Bronze,6410.8,2024-11-22,2025-10-21 14:24:06.056567
1714,wilsondanielle,dustinknight@example.com,001-954-243-6467,Miami,Gas,Sedan,Silver,6652.4,2025-04-27,2025-10-09 03:15:56.669108
1715,scarter,umcdaniel@example.net,001-262-646-2548x9662,New York,Electric,Truck,Bronze,8410.28,2024-01-21,2025-10-25 03:29:57.203387
1716,melissa57,melissadecker@example.org,+1-398-464-7178x214,Boston,Electric,SUV,Bronze,7935.8,2023-11-23,2025-10-14 00:40:26.915057
1717,lduncan,mike46@example.com,001-319-440-6262,Chicago,Gas,Truck,Gold,6981.18,2025-10-10,2025-10-23 17:03:24.866900
1718,ylove,jeremygray@example.net,690-527-7523,Miami,Diesel,Sedan,Silver,7736.42,2024-01-12,2025-10-23 10:28:22.072662
1719,joseph50,woodsdarius@example.com,522.337.9358,Miami,Gas,SUV,Gold,4535.72,2025-04-27,2025-10-26 17:20:50.189519
1720,amberbass,elizabethcarlson@example.net,+1-912-576-1524x922,Phoenix,Hybrid,Sports,Silver,1710.43,2023-01-28,2025-10-23 13:13:35.398222
1721,matthew65,eric62@example.org,2106162560,New York,Gas,Truck,Bronze,5438.48,2025-03-15,2025-10-14 07:45:57.784521
1722,mrose,pamela14@example.net,(530)781-9310x42135,Miami,Gas,SUV,Gold,9481.63,2023-07-04,2025-10-15 06:52:25.050354
1723,scrawford,kellyhicks@example.net,(430)608-6679x688,Los Angeles,Hybrid,Sports,Gold,53.83,2023-09-29,2025-10-10 06:55:50.229530
1724,hgeorge,kevinmathis@example.net,+1-642-227-3214x2965,Seattle,Diesel,Sedan,Bronze,6785.27,2022-12-03,2025-10-24 03:42:52.263578
1725,jimmy61,tammy05@example.org,859.519.5203x1909,Chicago,Diesel,SUV,Bronze,283.39,2024-10-03,2025-10-10 19:29:25.840266
1726,nixonevan,hernandezchad@example.net,(646)951-4586,Seattle,Electric,Truck,Gold,6214.27,2024-07-01,2025-10-17 08:28:38.544187
1727,susanallen,joanespinoza@example.org,854.478.9626,Dallas,Gas,Truck,Bronze,2102.88,2023-01-29,2025-10-30 19:48:17.805252
1728,emilybenjamin,rchan@example.com,509.547.7571x837,Phoenix,Electric,SUV,Bronze,5674.32,2025-09-17,2025-10-23 02:55:01.987344
1729,ashleyli,blackdrew@example.org,497-803-5438x280,Seattle,Diesel,SUV,Silver,4596.16,2022-10-31,2025-10-28 19:40:55.392034
1730,vsanchez,tiffany40@example.net,(352)218-2375,Boston,Diesel,SUV,Bronze,1158.49,2023-05-31,2025-10-06 22:03:27.065877
1731,alexandrapowell,robert66@example.com,217-950-4260,Los Angeles,Diesel,Sedan,Bronze,4367.93,2023-12-13,2025-10-15 14:58:20.512151
1732,jonathan77,barbarabryant@example.net,(529)875-6838x76094,Dallas,Diesel,SUV,Silver,4975.42,2022-11-25,2025-10-21 07:11:40.585634
1733,smithryan,elliskaren@example.net,809.254.1584x73619,New York,Electric,Truck,Silver,5605.9,2023-10-17,2025-10-29 04:05:29.670031
1734,fmorris,carlosrussell@example.org,929-722-0962x975,Chicago,Gas,Sports,Silver,9674.5,2025-01-07,2025-10-01 09:57:54.846635
1735,penaveronica,susan05@example.org,(731)641-1312,New York,Diesel,SUV,Bronze,2685.03,2025-05-22,2025-10-02 13:04:19.200457
1736,gibsondanielle,hendersonbrenda@example.com,(691)949-9955x6582,Dallas,Electric,Truck,Gold,1222.78,2023-12-30,2025-10-09 02:56:20.190807
1737,jacobwebb,fcooper@example.net,646-969-5166,New York,Hybrid,SUV,Gold,6121.73,2023-09-04,2025-10-10 22:26:19.324936
1738,lwillis,gfreeman@example.com,713-258-2480x342,Atlanta,Gas,Sedan,Gold,9509.63,2022-11-13,2025-10-23 02:09:04.110906
1739,danielbowen,reidmatthew@example.net,890-583-6890x374,Denver,Diesel,Truck,Gold,1374.05,2023-08-13,2025-10-20 06:02:34.532076
1740,davidallison,hallshelby@example.org,+1-614-268-9998x95673,Los Angeles,Electric,Sedan,Bronze,1941.71,2025-03-03,2025-10-25 05:22:50.159194
1741,catherine02,catherine19@example.net,521.990.1465x875,Atlanta,Hybrid,SUV,Gold,1715.93,2023-02-05,2025-10-09 16:00:46.198807
1742,ruth75,carrielong@example.com,(506)754-7014,Miami,Hybrid,Sedan,Silver,6888.54,2025-07-18,2025-10-12 23:11:16.817466
1743,terrismith,droberts@example.com,001-447-893-8910x941,Los Angeles,Hybrid,Sedan,Silver,5942.15,2024-07-13,2025-10-28 12:32:00.694853
1744,jill44,mhoward@example.net,001-477-573-3635x37257,Miami,Hybrid,Sedan,Bronze,340.08,2024-12-30,2025-10-22 05:37:45.228366
1745,margaret09,candacewalker@example.org,940-659-1420x567,Atlanta,Hybrid,Sedan,Bronze,549.47,2023-05-27,2025-10-24 03:43:17.800477
1746,wclark,teresalewis@example.org,632.843.3114x162,Chicago,Gas,Sedan,Silver,2728.93,2024-10-09,2025-10-02 21:45:52.038088
1747,zjohnson,michellewatson@example.org,(228)839-1629x005,Seattle,Electric,SUV,Silver,8414.46,2025-08-06,2025-10-10 02:36:58.117965
1748,gloriawilliams,bushmichelle@example.com,881-758-7055x2381,Los Angeles,Diesel,Sports,Silver,4350.48,2025-08-16,2025-10-06 17:58:40.852513
1749,robertgross,martineztammy@example.com,001-739-372-6774,Chicago,Diesel,Sedan,Platinum,8490.06,2023-09-28,2025-10-19 06:05:28.188261
1750,jdavis,jacob97@example.org,(283)910-3982,Dallas,Gas,Sedan,Silver,223.37,2025-09-21,2025-10-25 21:49:45.498055
1751,lawsonjustin,bmason@example.com,327-392-0535,Denver,Gas,Truck,Bronze,4685.93,2023-12-31,2025-10-30 03:25:55.323104
1752,sandrasmith,evan24@example.org,+1-405-745-9738x017,Phoenix,Electric,Sports,Gold,6223.73,2024-10-13,2025-10-12 21:05:21.324982
1753,morenoleslie,gregory44@example.org,792-959-4012x2803,Phoenix,Gas,Sports,Bronze,9100.99,2023-10-17,2025-10-01 01:16:08.997083
1754,jfletcher,frankconner@example.org,945.719.2248,Atlanta,Gas,Sports,Silver,860.94,2024-05-20,2025-10-08 21:35:14.055861
1755,chadpreston,sabrinathomas@example.org,001-839-364-9022,New York,Gas,Truck,Silver,6910.85,2025-05-06,2025-10-21 18:05:47.185174
1756,annatodd,thomas92@example.net,+1-333-308-7075x03061,Chicago,Gas,SUV,Silver,1378.12,2025-10-05,2025-10-25 11:17:47.696698
1757,obooth,jbutler@example.com,+1-914-896-1360x6409,Phoenix,Gas,Truck,Bronze,4954.81,2023-08-26,2025-10-17 05:36:56.237209
1758,dschroeder,cynthiaarnold@example.net,+1-573-749-1574x616,Phoenix,Electric,SUV,Bronze,8466.85,2023-01-01,2025-10-17 12:51:57.914142
1759,zbaker,susanduarte@example.org,(541)784-4634x86581,Miami,Gas,Sedan,Bronze,903.52,2025-02-01,2025-10-04 11:18:12.627753
1760,jenniferrogers,williamgonzalez@example.net,001-942-283-3243,Seattle,Gas,SUV,Gold,8259.79,2024-10-18,2025-10-17 19:18:12.136918
1761,jacob72,cperez@example.net,257-854-3163,Chicago,Diesel,Truck,Silver,8743.99,2025-08-13,2025-10-05 03:08:41.689760
1762,madelinewilliams,hensleycourtney@example.org,(442)690-0724x708,Phoenix,Electric,Truck,Bronze,6297.44,2025-08-07,2025-10-07 04:12:01.821942
1763,umitchell,sarabell@example.com,855.269.8622,Atlanta,Gas,Sedan,Bronze,515.0,2024-08-16,2025-10-14 21:21:58.190184
1764,philipbutler,erikajones@example.com,+1-600-892-9410x609,Los Angeles,Diesel,Truck,Silver,6166.69,2023-03-20,2025-10-03 18:18:11.105657
1765,hallronald,williamlucas@example.org,001-682-391-6387x27197,Miami,Electric,SUV,Silver,4684.23,2025-06-09,2025-10-09 17:40:33.604084
1766,fjackson,ebarron@example.net,487-423-7836x564,Chicago,Gas,SUV,Gold,6614.38,2025-06-19,2025-10-18 15:51:13.999523
1767,charlesconner,floresmichael@example.net,6513692178,Phoenix,Electric,SUV,Bronze,5483.63,2024-07-03,2025-10-16 18:18:46.704382
1768,jacobgeorge,nbenitez@example.net,(558)276-5444,Miami,Electric,Sedan,Gold,3099.31,2023-12-23,2025-10-30 02:48:43.857273
1769,aaron93,kathleenedwards@example.org,402-352-1950x097,Los Angeles,Gas,Sports,Bronze,4052.63,2023-10-16,2025-10-29 09:04:34.140772
1770,frederickandrew,dmiles@example.org,001-269-822-8783x8816,Chicago,Gas,Sedan,Bronze,9302.22,2024-08-07,2025-10-02 03:25:42.649122
1771,ggentry,laura26@example.net,2767992281,Denver,Diesel,SUV,Bronze,5163.6,2024-07-01,2025-10-22 19:02:13.723028
1772,dianemitchell,twood@example.org,+1-214-412-7112x50394,Denver,Hybrid,Truck,Platinum,4443.81,2024-11-26,2025-10-14 14:09:45.829365
1773,david46,steven66@example.com,916.748.0400x19685,Phoenix,Hybrid,SUV,Gold,4839.37,2025-08-25,2025-10-23 00:16:42.895600
1774,stephen09,richard26@example.com,201-445-8870x132,Denver,Gas,Truck,Gold,5061.78,2023-10-22,2025-10-31 09:07:37.914554
1775,scottpena,nowens@example.com,419.304.5436x11003,Phoenix,Gas,Sports,Bronze,1593.08,2023-01-25,2025-10-09 00:54:45.655550
1776,william91,david29@example.com,552-469-3705x49989,Boston,Gas,Sports,Silver,5455.89,2025-02-22,2025-10-18 02:43:53.371875
1777,madisonjackson,rachelmcgee@example.com,947.803.6775,Seattle,Gas,Truck,Silver,5394.17,2023-04-06,2025-10-01 11:45:31.041051
1778,waltersapril,ronald14@example.org,001-611-308-9506,Phoenix,Gas,Sedan,Bronze,1478.1,2024-03-04,2025-10-14 03:55:42.949082
1779,kcraig,donald71@example.net,769.468.1470,Seattle,Hybrid,Sedan,Bronze,2264.46,2025-07-15,2025-10-27 19:28:19.384414
1780,kimberly20,kennethjohnson@example.net,001-807-619-9175x1178,New York,Electric,Sports,Silver,6228.65,2023-04-28,2025-10-18 08:00:14.016903
1781,michellerichardson,sheajoshua@example.com,487-849-3447x57056,Denver,Hybrid,SUV,Gold,7173.59,2023-09-13,2025-10-18 18:08:49.869108
1782,hodgetodd,tmartin@example.org,001-619-215-2335,Chicago,Electric,SUV,Bronze,1414.74,2024-11-14,2025-10-05 02:45:14.336312
1783,ryan64,tranthomas@example.net,678-971-1825,New York,Diesel,Truck,Bronze,8562.45,2023-01-20,2025-10-03 15:30:28.492235
1784,cheyenne17,kellypierce@example.org,+1-867-868-1861,New York,Electric,Sports,Bronze,7366.97,2022-11-15,2025-10-07 13:11:45.972292
1785,johngay,bhicks@example.net,001-432-718-3286x8101,New York,Electric,Sports,Bronze,2020.16,2025-10-26,2025-10-16 03:17:47.442732
1786,jennifer43,benjamin61@example.com,709.784.3488,Denver,Hybrid,Truck,Platinum,6066.65,2025-02-11,2025-10-08 03:24:34.420357
1787,millsheather,sheppardryan@example.org,375-955-5867x81542,Phoenix,Hybrid,Sports,Bronze,1801.55,2023-09-17,2025-10-23 02:48:28.742093
1788,hawkinsanna,steven84@example.net,001-801-587-8212x9664,Atlanta,Gas,SUV,Bronze,4989.03,2025-10-30,2025-10-10 18:29:23.798791
1789,taylorhicks,rosesarah@example.org,001-935-334-1369x45865,Dallas,Electric,Truck,Bronze,1610.12,2025-02-22,2025-10-24 20:21:22.118252
1790,barberrebecca,warrenclay@example.org,001-465-946-4055x3236,Los Angeles,Electric,Truck,Bronze,6968.72,2024-08-15,2025-10-29 20:10:12.159355
1791,joseph32,jonathonsmith@example.org,665-867-0527x06873,Phoenix,Electric,Sedan,Bronze,551.22,2023-08-17,2025-10-31 09:36:05.647069
1792,patrickfernandez,pamelabarrera@example.com,001-907-440-3575x174,New York,Diesel,Sports,Platinum,2530.64,2024-04-08,2025-10-04 05:13:27.091485
1793,lauraeaton,brad66@example.org,400-597-1811x854,Los Angeles,Diesel,Sports,Silver,1750.51,2024-04-02,2025-10-22 03:00:57.677850
1794,zachary73,autumn31@example.com,(275)826-3067x79923,Boston,Diesel,Truck,Bronze,630.31,2022-12-15,2025-10-24 17:43:04.997636
1795,atkinsoncassandra,ashley59@example.com,(883)967-3837x31073,New York,Hybrid,Sports,Gold,3911.52,2022-11-11,2025-10-25 08:49:19.362486
1796,mayeramanda,qpark@example.org,390-328-4818x4204,Atlanta,Diesel,Sports,Silver,4283.93,2024-08-20,2025-10-24 11:56:45.720283
1797,rlee,david66@example.com,554.678.3962x216,Dallas,Electric,Sedan,Gold,8439.2,2022-11-12,2025-10-09 22:04:01.095428
1798,langpatricia,xglover@example.com,001-630-398-6920x884,New York,Electric,SUV,Bronze,8673.9,2024-07-09,2025-10-17 14:33:16.623420
1799,rebekah17,stephensdouglas@example.org,(344)895-8872,Miami,Electric,Sedan,Platinum,5567.53,2023-12-12,2025-10-17 15:29:32.792525
1800,timothymitchell,rebecca96@example.net,202-226-1420,Boston,Electric,SUV,Silver,3020.41,2023-05-10,2025-10-06 04:24:27.706479
1801,jefferyesparza,cpruitt@example.org,(853)480-7770x125,Atlanta,Hybrid,SUV,Platinum,4821.9,2025-06-18,2025-10-06 09:56:11.483621
1802,vanessadavis,kennedytimothy@example.net,483.616.2967x92888,Atlanta,Electric,Sedan,Silver,9511.77,2023-10-24,2025-10-09 13:25:56.408780
1803,melaniegordon,leah74@example.net,4135039855,New York,Hybrid,Sedan,Bronze,9105.88,2025-03-17,2025-10-29 20:26:58.852266
1804,stephen40,huntstacey@example.org,339.834.0689x275,Phoenix,Hybrid,SUV,Silver,5677.28,2024-02-14,2025-10-05 07:06:48.325222
1805,nhebert,nnorris@example.net,+1-835-791-6695x808,Denver,Gas,Sports,Platinum,7639.92,2024-03-22,2025-10-05 14:12:50.712347
1806,stacyevans,susanperry@example.net,(882)671-5518,Seattle,Diesel,Sports,Gold,7732.61,2025-06-02,2025-10-29 01:56:16.518778
1807,rodriguezmanuel,philip10@example.org,001-884-713-7693x196,Boston,Gas,Truck,Gold,7876.2,2023-08-18,2025-10-25 18:47:52.870829
1808,markmays,sarasmith@example.org,373.203.7023,Los Angeles,Diesel,Sports,Gold,1211.34,2023-09-17,2025-10-21 23:31:37.392051
1809,francisjason,allenflores@example.net,862.437.8781x345,Los Angeles,Gas,Truck,Bronze,123.05,2025-10-06,2025-10-11 06:19:44.073290
1810,mitchell81,colinmoore@example.org,(886)846-2431x755,Boston,Hybrid,SUV,Platinum,72.75,2024-04-03,2025-10-15 12:45:29.185752
1811,jmiller,fmoore@example.com,903-978-9353,Los Angeles,Diesel,SUV,Platinum,2792.42,2022-12-18,2025-10-06 18:53:36.546133
1812,angelajohnson,jenniferramos@example.com,(708)620-6975x608,Los Angeles,Gas,Truck,Bronze,6688.53,2024-01-02,2025-10-06 19:58:51.769780
1813,zimmermancrystal,ashleythompson@example.com,9766964895,Denver,Electric,Truck,Gold,4824.42,2025-10-05,2025-10-16 02:06:31.684152
1814,mweiss,robertojones@example.com,353.467.8615x520,Seattle,Electric,Sports,Platinum,9493.34,2025-05-26,2025-10-09 13:16:30.724714
1815,karajackson,cbarton@example.org,+1-478-483-4818x21860,Los Angeles,Gas,Sedan,Platinum,8502.61,2023-02-23,2025-10-24 21:24:39.189640
1816,meadowsbenjamin,jstuart@example.com,987.882.0999,Dallas,Diesel,Sedan,Bronze,6503.0,2024-08-26,2025-10-10 20:30:44.370459
1817,natasha00,samantha54@example.net,+1-760-721-8638x76753,New York,Diesel,SUV,Bronze,6104.17,2024-04-19,2025-10-18 15:55:21.103909
